time, HR, accelerometer1x, accelerometer1y, accelerometer1z, strain guage, accelerometer2x, accelerometer2y, accelerometer2z
2021-11-30 21:06:16.019442, 46, 0.08, 1.49, -8.16, -0.1
2021-11-30 21:06:16.221094, 46, 0.08, 1.49, -8.16, -0.1
2021-11-30 21:06:16.426164, 46, 0.04, 1.49, -8.08, -0.1
2021-11-30 21:06:16.608796, 46, 0.08, 1.49, -8.08, -0.1
2021-11-30 21:06:16.822245, 46, 0.12, 1.49, -8.16, -0.1
2021-11-30 21:06:17.009770, 46, 0.08, 1.57, -8.16, -0.1
2021-11-30 21:06:17.211477, 46, 10.20, 1.65, -6.24, -0.1
2021-11-30 21:06:17.439371, 46, 10.08, 1.33, -4.94, -0.1
2021-11-30 21:06:17.641169, 46, 0.16, 0.00, -6.90, -0.1
2021-11-30 21:06:17.835963, 48, 0.08, 0.00, -6.71, -0.1
2021-11-30 21:06:18.033424, 48, 0.20, 0.08, -6.59, -0.1
2021-11-30 21:06:18.222819, 48, 0.16, 0.08, -6.83, -0.1
2021-11-30 21:06:18.434203, 48, 0.16, 0.63, -6.75, -0.1
2021-11-30 21:06:18.638551, 48, 0.20, 0.86, -6.86, -0.1
2021-11-30 21:06:18.850994, 48, 0.20, 0.16, -6.59, -0.1
2021-11-30 21:06:19.053279, 48, 0.16, 0.00, -6.90, -0.1
2021-11-30 21:06:19.238670, 48, 0.00, 0.82, -6.67, -0.1
2021-11-30 21:06:19.438334, 50, 0.00, 0.00, -6.90, -0.1
2021-11-30 21:06:19.649179, 50, 0.24, 0.24, -6.90, -0.1
2021-11-30 21:06:19.858913, 50, 0.20, 0.24, -6.59, -0.1
2021-11-30 21:06:20.043013, 50, 0.35, 0.16, -6.43, -0.1
2021-11-30 21:06:20.254501, 50, 0.31, 0.16, -6.55, -0.1
2021-11-30 21:06:20.446006, 50, 0.31, 0.24, -6.51, -0.1
2021-11-30 21:06:20.657111, 50, 0.31, 0.24, -6.90, -0.1
2021-11-30 21:06:20.861579, 50, 0.31, 0.16, -6.59, -0.1
2021-11-30 21:06:21.045223, 50, 0.31, 0.20, -6.55, -0.1
2021-11-30 21:06:21.251478, 50, 0.31, 0.16, -6.51, -0.1
2021-11-30 21:06:21.457480, 50, 0.31, 0.20, -6.55, -0.1
2021-11-30 21:06:21.662515, 50, 0.35, 0.16, -6.59, -0.1
2021-11-30 21:06:21.867814, 50, 0.35, 0.24, -6.51, -0.1
2021-11-30 21:06:22.077903, 50, 0.31, 0.20, -6.59, -0.1
2021-11-30 21:06:22.257721, 50, 0.31, 0.00, -6.51, -0.1
2021-11-30 21:06:22.473811, 50, 0.31, 0.00, -6.86, -0.1
2021-11-30 21:06:22.656804, 53, 0.31, 0.04, -6.59, -0.1
2021-11-30 21:06:22.857596, 53, 0.31, 0.16, -6.51, -0.1
2021-11-30 21:06:23.079494, 53, 0.31, 0.20, -6.55, -0.1
2021-11-30 21:06:23.290260, 57, 0.31, 0.20, -6.83, -0.1
2021-11-30 21:06:23.463428, 57, 0.16, 0.27, -6.59, -0.1
2021-11-30 21:06:23.687887, 57, 0.31, 0.20, -6.59, -0.1
2021-11-30 21:06:23.893805, 57, 0.31, 0.00, -6.79, -0.1
2021-11-30 21:06:24.093634, 57, 0.24, 0.16, -6.75, -0.1
2021-11-30 21:06:24.297517, 57, 0.31, 0.24, -6.59, -0.1
2021-11-30 21:06:24.490797, 57, 0.31, 0.16, -6.59, -0.1
2021-11-30 21:06:24.689202, 60, 0.31, 0.00, -6.59, -0.1
2021-11-30 21:06:24.885950, 60, 0.31, 0.16, -6.83, -0.1
2021-11-30 21:06:25.092451, 60, 0.35, 0.20, -6.83, -0.1
2021-11-30 21:06:25.297656, 60, 0.31, 0.24, -6.83, -0.1
2021-11-30 21:06:25.499368, 60, 0.31, 0.24, -6.79, -0.1
2021-11-30 21:06:25.684055, 60, 0.31, 0.00, -6.59, -0.1
2021-11-30 21:06:25.885296, 60, 0.31, 0.20, -6.86, -0.1
2021-11-30 21:06:26.090146, 60, 0.16, 0.20, -6.83, -0.1
2021-11-30 21:06:26.286389, 60, 0.35, 0.20, -6.86, -0.1
2021-11-30 21:06:26.484711, 60, 0.31, 0.20, -6.59, -0.1
2021-11-30 21:06:26.695814, 61, 0.16, 0.24, -6.75, -0.1
2021-11-30 21:06:26.887126, 61, 0.24, 0.16, -6.59, -0.1
2021-11-30 21:06:27.093653, 61, 0.24, 0.27, -6.90, -0.1
2021-11-30 21:06:27.299529, 61, 0.24, 0.24, -6.83, -0.1
2021-11-30 21:06:27.500611, 61, 0.24, 0.20, -6.83, -0.1
2021-11-30 21:06:27.714038, 61, 0.20, 0.00, -6.79, -0.1
2021-11-30 21:06:27.910005, 65, 0.27, 0.00, -6.67, -0.1
2021-11-30 21:06:28.094290, 65, 0.16, 0.00, -6.90, -0.1
2021-11-30 21:06:28.306727, 65, 0.16, 0.00, -6.75, -0.1
2021-11-30 21:06:28.519374, 65, 0.20, 0.00, -6.86, -0.1
2021-11-30 21:06:28.705425, 65, 0.24, 0.20, -6.63, -0.1
2021-11-30 21:06:28.921355, 65, 0.16, 0.16, -6.90, -0.1
2021-11-30 21:06:29.122225, 69, 0.24, 0.00, -6.90, -0.1
2021-11-30 21:06:29.308970, 69, 0.20, 0.00, -6.83, -0.1
2021-11-30 21:06:29.504375, 69, 0.16, 0.16, -6.83, -0.1
2021-11-30 21:06:29.713626, 76, 0.24, 0.00, -6.90, -0.1
2021-11-30 21:06:29.920888, 76, 0.20, 0.00, -6.79, -0.1
2021-11-30 21:06:30.108524, 81, 0.24, 0.00, -6.90, -0.1
2021-11-30 21:06:30.327960, 81, 0.63, 0.08, -7.49, -0.1
2021-11-30 21:06:30.525441, 90, 0.47, 0.86, -7.22, -0.1
2021-11-30 21:06:30.732059, 90, 0.78, 0.00, -7.45, -0.1
2021-11-30 21:06:30.914761, 104, 0.08, 0.04, -7.53, -0.1
2021-11-30 21:06:31.125095, 104, 0.20, 0.12, -7.37, -0.1
2021-11-30 21:06:31.332765, 104, 0.16, 0.00, -6.90, -0.1
2021-11-30 21:06:31.544539, 104, 0.31, 0.00, -6.79, -0.1
2021-11-30 21:06:31.735733, 111, 0.31, 0.16, -6.67, -0.1
2021-11-30 21:06:31.925212, 111, 0.35, 0.16, -6.90, -0.1
2021-11-30 21:06:32.118155, 114, 0.31, 0.00, -6.59, -0.1
2021-11-30 21:06:32.332072, 114, 0.24, 0.00, -6.83, -0.1
2021-11-30 21:06:32.533113, 114, 0.31, 0.00, -6.90, -0.1
2021-11-30 21:06:32.726631, 114, 0.31, 0.04, -6.67, -0.1
2021-11-30 21:06:32.930754, 114, 0.31, 0.00, -6.90, -0.1
2021-11-30 21:06:33.127666, 114, 0.31, 0.00, -6.67, -0.1
2021-11-30 21:06:33.332086, 114, 0.20, 0.24, -6.75, -0.1
2021-11-30 21:06:33.558167, 114, 0.31, 0.00, -6.67, -0.1
2021-11-30 21:06:33.757225, 114, 0.31, 0.00, -6.86, -0.1
2021-11-30 21:06:33.950202, 114, 0.27, 0.00, -6.75, -0.1
2021-11-30 21:06:34.146067, 114, 0.20, 0.27, -6.71, -0.1
2021-11-30 21:06:34.353201, 114, 0.24, 0.20, -6.71, -0.1
2021-11-30 21:06:34.544214, 114, 0.20, 0.08, -6.86, -0.1
2021-11-30 21:06:34.745842, 114, 0.24, 0.12, -6.67, -0.1
2021-11-30 21:06:34.952016, 114, 0.24, 0.00, -6.71, -0.1
2021-11-30 21:06:35.163712, 114, 0.31, 0.24, -6.75, -0.1
2021-11-30 21:06:35.340580, 114, 0.16, 0.00, -6.75, -0.1
2021-11-30 21:06:35.565225, 114, 0.24, 0.24, -6.75, -0.1
2021-11-30 21:06:35.742301, 114, 0.24, 0.24, -6.71, -0.1
2021-11-30 21:06:35.955348, 114, 0.31, 0.27, -6.71, -0.1
2021-11-30 21:06:36.162759, 0, 0.24, 0.20, -6.75, -0.1
2021-11-30 21:06:36.381451, 0, 0.16, 0.00, -6.75, -0.1
2021-11-30 21:06:36.557582, 0, 0.20, 0.24, -6.71, -0.1
2021-11-30 21:06:36.770395, 0, 0.20, 0.24, -6.67, -0.1
2021-11-30 21:06:36.974044, 0, 0.31, 0.00, -6.67, -0.1
2021-11-30 21:06:37.165670, 0, 0.24, 0.20, -6.71, -0.1
2021-11-30 21:06:37.381002, 0, 0.16, 0.00, -6.75, -0.1
2021-11-30 21:06:37.572285, 0, 0.16, 0.00, -6.67, -0.1
2021-11-30 21:06:37.777380, 0, 0.20, 0.00, -6.86, -0.1
2021-11-30 21:06:37.976219, 0, 0.27, 0.24, -6.75, -0.1
2021-11-30 21:06:38.167450, 0, 0.24, 0.20, -6.75, -0.1
2021-11-30 21:06:38.377823, 0, 0.24, 0.00, -6.67, -0.1
2021-11-30 21:06:38.579311, 0, 0.20, 0.00, -6.90, -0.1
2021-11-30 21:06:38.799317, 55, 0.24, 0.00, -6.79, -0.1
2021-11-30 21:06:38.976004, 55, 0.20, 0.00, -6.67, -0.1
2021-11-30 21:06:39.177908, 55, 0.31, 0.24, -6.67, -0.1
2021-11-30 21:06:39.386839, 55, 0.31, 0.00, -6.75, -0.1
2021-11-30 21:06:39.584051, 55, 0.24, 0.00, -6.75, -0.1
2021-11-30 21:06:39.799607, 55, 0.24, 0.04, -6.67, -0.1
2021-11-30 21:06:39.977127, 55, 0.31, 0.00, -6.90, -0.1
2021-11-30 21:06:40.195036, 55, 0.31, 0.00, -6.75, -0.1
2021-11-30 21:06:40.401165, 55, 0.39, 0.71, -7.02, -0.1
2021-11-30 21:06:40.595351, 55, 0.31, 0.31, -6.83, -0.1
2021-11-30 21:06:40.793509, 55, 10.20, 1.33, -4.98, -0.1
2021-11-30 21:06:40.985310, 55, 0.35, 2.51, -8.63, -0.1
2021-11-30 21:06:41.195653, 55, 10.16, 0.12, -4.71, -0.1
2021-11-30 21:06:41.387573, 55, 10.51, 1.26, -9.41, -0.1
2021-11-30 21:06:41.588927, 55, 0.00, 0.00, -7.06, -0.1
2021-11-30 21:06:41.798991, 55, 1.41, 0.08, 0.00, -0.1
2021-11-30 21:06:42.007616, 55, 10.83, 0.39, -25.97, -0.1
2021-11-30 21:06:42.203356, 55, 10.08, 0.04, -36.64, -0.1
2021-11-30 21:06:42.396503, 55, 0.16, 0.63, -20.08, -0.1
2021-11-30 21:06:42.616605, 55, 10.16, 0.71, 1.14, -0.1
2021-11-30 21:06:42.811952, 55, 10.04, 0.39, 15.18, -0.1
2021-11-30 21:06:43.022202, 0, 0.47, 0.24, -9.41, -0.1
2021-11-30 21:06:43.199484, 0, 6.32, 0.04, -9.81, -0.1
2021-11-30 21:06:43.405431, 0, 10.04, 0.04, 8.32, -0.1
2021-11-30 21:06:43.594115, 0, 0.00, 0.00, -8.16, -0.1
2021-11-30 21:06:43.807205, 0, 1.33, 0.00, -9.96, -0.1
2021-11-30 21:06:44.023023, 0, 0.00, 0.27, -4.43, -0.1
2021-11-30 21:06:44.218449, 138, 10.36, 0.16, -3.69, -0.1
2021-11-30 21:06:44.407249, 138, 10.04, 0.04, -3.30, -0.1
2021-11-30 21:06:44.611113, 138, 10.12, 0.20, -4.63, -0.1
2021-11-30 21:06:44.810047, 138, 10.40, 0.35, -4.71, -0.1
2021-11-30 21:06:45.006397, 138, 10.12, 1.57, -3.30, -0.1
2021-11-30 21:06:45.221774, 138, 0.08, 1.26, -9.81, -0.1
2021-11-30 21:06:45.417289, 138, 0.08, 1.37, -8.16, -0.1
2021-11-30 21:06:45.639806, 138, 0.31, 1.41, -8.16, -0.1
2021-11-30 21:06:45.811576, 138, 0.08, 1.57, -8.16, -0.1
2021-11-30 21:06:46.029057, 138, 0.31, 1.57, -8.12, -0.1
2021-11-30 21:06:46.234685, 138, 0.31, 1.61, -8.16, -0.1
2021-11-30 21:06:46.434771, 138, 0.00, 1.57, -8.16, -0.1
2021-11-30 21:06:46.633341, 138, 0.00, 1.45, -8.32, -0.1
2021-11-30 21:06:46.840885, 138, 0.12, 1.57, -8.55, -0.1
2021-11-30 21:06:47.029650, 138, 0.08, 1.61, -8.16, -0.1
2021-11-30 21:06:47.232872, 106, 0.08, 1.61, -8.16, -0.1
2021-11-30 21:06:47.444086, 106, 0.24, 1.57, -8.39, -0.1
2021-11-30 21:06:47.648803, 106, 0.08, 1.57, -8.16, -0.1
2021-11-30 21:06:47.831189, 106, 0.00, 1.53, -8.16, -0.1
2021-11-30 21:06:48.036717, 106, 0.04, 1.53, -8.55, -0.1
2021-11-30 21:06:48.252929, 106, 0.04, 0.00, -8.08, -0.1
2021-11-30 21:06:48.448523, 106, 0.31, 0.04, -8.79, -0.1
2021-11-30 21:06:48.655037, 106, 0.00, 0.00, -8.16, -0.1
2021-11-30 21:06:48.859255, 106, 0.08, 0.00, -8.16, -0.1
2021-11-30 21:06:49.065247, 106, 0.04, 0.00, -8.16, -0.1
2021-11-30 21:06:49.261647, 106, 0.08, 0.00, -8.12, -0.1
2021-11-30 21:06:49.434280, 106, 0.00, 0.04, -8.16, -0.1
2021-11-30 21:06:49.648100, 106, 0.00, 0.04, -8.12, -0.1
2021-11-30 21:06:49.856183, 106, 0.04, 0.00, -8.16, -0.1
2021-11-30 21:06:50.033708, 106, 0.00, 0.00, -8.16, -0.1
2021-11-30 21:06:50.263212, 106, 0.00, 0.04, -8.16, -0.1
2021-11-30 21:06:50.440870, 106, 0.04, 0.00, -8.16, -0.1
2021-11-30 21:06:50.665349, 106, 0.00, 0.24, -8.67, -0.1
2021-11-30 21:06:50.875751, 106, 0.08, 0.00, -8.16, -0.1
2021-11-30 21:06:51.047590, 106, 0.08, 0.00, -8.16, -0.1
2021-11-30 21:06:51.253421, 106, 0.04, 0.00, -8.12, -0.1
2021-11-30 21:06:51.461143, 0, 0.04, 0.08, -8.12, -0.1
2021-11-30 21:06:51.670036, 0, 0.08, 0.00, -8.00, -0.1
2021-11-30 21:06:51.862873, 0, 0.08, 0.00, -8.67, -0.1
2021-11-30 21:06:52.055745, 0, 0.00, 0.00, -8.16, -0.1
2021-11-30 21:06:52.289609, 0, 0.04, 0.00, -8.16, -0.1
2021-11-30 21:06:52.467612, 0, 0.00, 0.00, -8.16, -0.1
2021-11-30 21:06:52.661265, 0, 0.31, 0.20, -8.12, -0.1
